,date,korea,exchange_rate,usa
3360,2012-08-27,3.0,1112.199951171875,0.13
3361,2012-08-28,3.0,1134.199951171875,0.13
3362,2012-08-29,3.0,1133.699951171875,0.13
3363,2012-08-30,3.0,1134.0,0.13
3364,2012-08-31,3.0,1133.5999755859375,0.13
3365,2012-09-03,3.0,1132.300048828125,0.13
3366,2012-09-04,3.0,1130.5,0.13
3367,2012-09-05,3.0,1132.4000244140625,0.13
3368,2012-09-06,3.0,1135.300048828125,0.13
3369,2012-09-07,3.0,1133.0,0.13
3370,2012-09-10,3.0,1097.5999755859375,0.13
3371,2012-09-11,3.0,1127.9000244140625,0.13
3372,2012-09-12,3.0,1127.5,0.13
3373,2012-09-13,3.0,1126.0,0.13
3374,2012-09-14,3.0,1127.9000244140625,0.13
3375,2012-09-17,3.0,1116.9000244140625,0.13
3376,2012-09-18,3.0,1115.4000244140625,0.13
3377,2012-09-19,3.0,1117.9000244140625,0.13
3378,2012-09-20,3.0,1114.800048828125,0.13
3379,2012-09-21,3.0,1117.800048828125,0.13
3380,2012-09-24,3.0,1119.199951171875,0.13
3381,2012-09-25,3.0,1119.5,0.13
3382,2012-09-26,3.0,1117.199951171875,0.13
3383,2012-09-27,3.0,1118.4000244140625,0.13
3384,2012-09-28,3.0,1115.4000244140625,0.13
3385,2012-10-02,3.0,1111.300048828125,0.13
3386,2012-10-04,3.0,1112.300048828125,0.13
3387,2012-10-05,3.0,1111.300048828125,0.13
3388,2012-10-08,3.0,1082.699951171875,0.13
3389,2012-10-09,3.0,1110.199951171875,0.13
3390,2012-10-10,3.0,1110.5,0.13
3391,2012-10-11,2.75,1112.5999755859375,0.13
3392,2012-10-12,2.75,1112.0999755859375,0.13
3393,2012-10-15,2.75,1111.699951171875,0.13
3394,2012-10-16,2.75,1109.5,0.13
3395,2012-10-17,2.75,1105.699951171875,0.13
3396,2012-10-18,2.75,1103.699951171875,0.13
3397,2012-10-19,2.75,1103.9000244140625,0.13
3398,2012-10-22,2.75,1104.5,0.13
3399,2012-10-23,2.75,1103.4000244140625,0.13
3400,2012-10-24,2.75,1102.5,0.13
3401,2012-10-25,2.75,1103.0,0.13
3402,2012-10-26,2.75,1097.0,0.13
3403,2012-10-29,2.75,1069.9000244140625,0.13
3404,2012-10-30,2.75,1096.9000244140625,0.13
3405,2012-10-31,2.75,1090.300048828125,0.13
3406,2012-11-01,2.75,1089.199951171875,0.16
3407,2012-11-02,2.75,1089.800048828125,0.16
3408,2012-11-05,2.75,1091.5,0.16
3409,2012-11-06,2.75,1089.800048828125,0.16
3410,2012-11-07,2.75,1089.0999755859375,0.16
3411,2012-11-08,2.75,1085.699951171875,0.16
3412,2012-11-09,2.75,1088.300048828125,0.16
3413,2012-11-12,2.75,1057.0999755859375,0.16
3414,2012-11-13,2.75,1088.9000244140625,0.16
3415,2012-11-14,2.75,1088.5,0.16
3416,2012-11-15,2.75,1085.4000244140625,0.16
3417,2012-11-16,2.75,1087.5999755859375,0.16
3418,2012-11-19,2.75,1090.0,0.16
3419,2012-11-20,2.75,1085.300048828125,0.16
3420,2012-11-21,2.75,1081.9000244140625,0.16
3421,2012-11-22,2.75,1081.0,0.16
3422,2012-11-23,2.75,1084.199951171875,0.16
3423,2012-11-26,2.75,1058.0999755859375,0.16
3424,2012-11-27,2.75,1084.699951171875,0.16
3425,2012-11-28,2.75,1085.699951171875,0.16
3426,2012-11-29,2.75,1084.4000244140625,0.16
3427,2012-11-30,2.75,1082.0999755859375,0.16
3428,2012-12-03,2.75,1055.699951171875,0.16
3429,2012-12-04,2.75,0.0,0.16
3430,2012-12-05,2.75,1082.5999755859375,0.16
3431,2012-12-06,2.75,1081.699951171875,0.16
3432,2012-12-07,2.75,1082.5999755859375,0.16
3433,2012-12-10,2.75,1082.9000244140625,0.16
3434,2012-12-11,2.75,1076.5999755859375,0.16
3435,2012-12-12,2.75,1074.0999755859375,0.16
3436,2012-12-13,2.75,1072.5,0.16
3437,2012-12-14,2.75,1073.0999755859375,0.16
3438,2012-12-17,2.75,1045.699951171875,0.16
3439,2012-12-18,2.75,1071.300048828125,0.16
3440,2012-12-20,2.75,1071.300048828125,0.16
3441,2012-12-21,2.75,1073.5999755859375,0.16
3442,2012-12-24,2.75,1075.4000244140625,0.16
3443,2012-12-26,2.75,1072.0999755859375,0.16
3444,2012-12-27,2.75,1072.4000244140625,0.16
3445,2012-12-28,2.75,1071.5999755859375,0.16
3446,2012-12-31,2.75,1038.0999755859375,0.16
3447,2013-01-02,2.75,1062.5,0.16
3448,2013-01-03,2.75,1062.5999755859375,0.16
3449,2013-01-04,2.75,1061.9000244140625,0.16
3450,2013-01-07,2.75,1033.0999755859375,0.16
3451,2013-01-08,2.75,1062.199951171875,0.16
3452,2013-01-09,2.75,1062.9000244140625,0.16
3453,2013-01-10,2.75,1059.5,0.16
3454,2013-01-11,2.75,1057.5999755859375,0.16
3455,2013-01-14,2.75,1023.2000122070312,0.16
3456,2013-01-15,2.75,1055.300048828125,0.16
3457,2013-01-16,2.75,1056.300048828125,0.16
3458,2013-01-17,2.75,1057.800048828125,0.16
3459,2013-01-18,2.75,1057.0999755859375,0.16
3460,2013-01-21,2.75,1038.5999755859375,0.16
3461,2013-01-22,2.75,1063.4000244140625,0.16
3462,2013-01-23,2.75,1062.9000244140625,0.16
3463,2013-01-24,2.75,1066.300048828125,0.16
3464,2013-01-25,2.75,1068.300048828125,0.16
3465,2013-01-28,2.75,1074.0999755859375,0.16
3466,2013-01-29,2.75,1090.9000244140625,0.16
3467,2013-01-30,2.75,1083.199951171875,0.16
3468,2013-01-31,2.75,1085.4000244140625,0.16
3469,2013-02-01,2.75,1087.300048828125,0.15
3470,2013-02-04,2.75,1069.0,0.15
3471,2013-02-05,2.75,1088.5,0.15
3472,2013-02-06,2.75,1085.800048828125,0.15
3473,2013-02-07,2.75,1088.5,0.15
3474,2013-02-08,2.75,1089.300048828125,0.15
3475,2013-02-12,2.75,1094.9000244140625,0.15
3476,2013-02-13,2.75,1092.4000244140625,0.15
3477,2013-02-14,2.75,1085.800048828125,0.15
3478,2013-02-15,2.75,1084.199951171875,0.15
3479,2013-02-18,2.75,1053.0,0.15
3480,2013-02-19,2.75,1082.800048828125,0.15
3481,2013-02-20,2.75,1079.300048828125,0.15
3482,2013-02-21,2.75,1079.5999755859375,0.15
3483,2013-02-22,2.75,1085.9000244140625,0.15
3484,2013-02-25,2.75,1060.5,0.15
3485,2013-02-26,2.75,1084.9000244140625,0.15
3486,2013-02-27,2.75,1089.0999755859375,0.15
3487,2013-02-28,2.75,1083.9000244140625,0.15
3488,2013-03-04,2.75,1060.300048828125,0.15
3489,2013-03-05,2.75,1089.9000244140625,0.15
3490,2013-03-06,2.75,1085.5,0.15
3491,2013-03-07,2.75,1083.4000244140625,0.15
3492,2013-03-08,2.75,1086.5999755859375,0.15
3493,2013-03-11,2.75,1076.199951171875,0.15
3494,2013-03-12,2.75,1093.0,0.15
3495,2013-03-13,2.75,1094.5,0.15
3496,2013-03-14,2.75,1097.699951171875,0.15
3497,2013-03-15,2.75,1106.699951171875,0.15
3498,2013-03-18,2.75,1125.800048828125,0.15
3499,2013-03-19,2.75,1113.5,0.15
3500,2013-03-20,2.75,1112.199951171875,0.15
3501,2013-03-21,2.75,1114.800048828125,0.15
3502,2013-03-22,2.75,1115.199951171875,0.15
3503,2013-03-25,2.75,1089.9000244140625,0.15
3504,2013-03-26,2.75,1110.199951171875,0.15
3505,2013-03-27,2.75,1106.5999755859375,0.15
3506,2013-03-28,2.75,1110.5,0.15
3507,2013-03-29,2.75,1112.0,0.15
3508,2013-04-01,2.75,1090.0,0.15
3509,2013-04-02,2.75,1086.4000244140625,0.15
3510,2013-04-03,2.75,1117.0999755859375,0.15
3511,2013-04-04,2.75,1116.800048828125,0.15
3512,2013-04-05,2.75,1123.5999755859375,0.15
3513,2013-04-08,2.75,1136.5,0.15
3514,2013-04-09,2.75,1141.300048828125,0.15
3515,2013-04-10,2.75,1138.4000244140625,0.15
3516,2013-04-11,2.75,1134.300048828125,0.15
3517,2013-04-12,2.75,1128.9000244140625,0.15
3518,2013-04-15,2.75,1104.0,0.15
3519,2013-04-16,2.75,1118.5999755859375,0.15
3520,2013-04-17,2.75,1112.800048828125,0.15
3521,2013-04-18,2.75,1120.0,0.15
3522,2013-04-19,2.75,1101.699951171875,0.15
3523,2013-04-22,2.75,1099.199951171875,0.15
3524,2013-04-23,2.75,1118.699951171875,0.15
3525,2013-04-24,2.75,1118.5,0.15
3526,2013-04-25,2.75,1115.699951171875,0.15
3527,2013-04-26,2.75,1110.5999755859375,0.15
3528,2013-04-29,2.75,1108.800048828125,0.15
3529,2013-04-30,2.75,1103.199951171875,0.15
3530,2013-05-02,2.75,1099.5,0.15
3531,2013-05-03,2.75,1101.5,0.15
3532,2013-05-06,2.75,1072.800048828125,0.15
3533,2013-05-07,2.75,1093.800048828125,0.15
3534,2013-05-08,2.75,1089.300048828125,0.15
3535,2013-05-09,2.5,1056.199951171875,0.15
3536,2013-05-10,2.5,1091.0999755859375,0.15
3537,2013-05-13,2.5,1084.300048828125,0.15
3538,2013-05-14,2.5,1112.199951171875,0.15
3539,2013-05-15,2.5,1108.9000244140625,0.15
3540,2013-05-16,2.5,1113.800048828125,0.15
3541,2013-05-20,2.5,1093.5999755859375,0.15
3542,2013-05-21,2.5,1116.5,0.15
3543,2013-05-22,2.5,1110.4000244140625,0.15
3544,2013-05-23,2.5,1113.0999755859375,0.15
3545,2013-05-24,2.5,1127.699951171875,0.15
3546,2013-05-27,2.5,1105.199951171875,0.15
3547,2013-05-28,2.5,1121.4000244140625,0.15
3548,2013-05-29,2.5,1127.0,0.15
3549,2013-05-30,2.5,1131.0999755859375,0.15
3550,2013-05-31,2.5,1127.5999755859375,0.15
3551,2013-06-03,2.5,1107.5,0.15
3552,2013-06-04,2.5,1118.800048828125,0.15
3553,2013-06-05,2.5,1122.4000244140625,0.15
3554,2013-06-07,2.5,1118.199951171875,0.15
3555,2013-06-10,2.5,1097.0999755859375,0.15
3556,2013-06-11,2.5,1097.0999755859375,0.15
3557,2013-06-12,2.5,1097.0999755859375,0.15
3558,2013-06-13,2.5,1127.199951171875,0.15
3559,2013-06-14,2.5,1129.199951171875,0.15
3560,2013-06-17,2.5,1126.5,0.15
3561,2013-06-18,2.5,1125.969970703125,0.15
3562,2013-06-19,2.5,1133.5,0.15
3563,2013-06-20,2.5,1129.5999755859375,0.15
3564,2013-06-21,2.5,1144.9000244140625,0.15
3565,2013-06-24,2.5,1156.9000244140625,0.15
3566,2013-06-25,2.5,1160.5999755859375,0.15
3567,2013-06-26,2.5,1152.300048828125,0.15
3568,2013-06-27,2.5,1155.0999755859375,0.15
3569,2013-06-28,2.5,1147.199951171875,0.15
3570,2013-07-01,2.5,1121.9000244140625,0.09
3571,2013-07-02,2.5,1134.300048828125,0.09
3572,2013-07-03,2.5,1133.0,0.09
3573,2013-07-04,2.5,1140.199951171875,0.09
3574,2013-07-05,2.5,1138.9000244140625,0.09
3575,2013-07-08,2.5,1141.5999755859375,0.09
3576,2013-07-09,2.5,1147.4000244140625,0.09
3577,2013-07-10,2.5,1140.9000244140625,0.09
3578,2013-07-11,2.5,1134.5999755859375,0.09
3579,2013-07-12,2.5,1123.4000244140625,0.09
3580,2013-07-15,2.5,1123.800048828125,0.09
3581,2013-07-16,2.5,1120.9000244140625,0.09
3582,2013-07-17,2.5,1113.800048828125,0.09
3583,2013-07-18,2.5,1116.0999755859375,0.09
3584,2013-07-19,2.5,1123.5999755859375,0.09
3585,2013-07-22,2.5,1118.4000244140625,0.09
3586,2013-07-23,2.5,1117.5999755859375,0.09
3587,2013-07-24,2.5,1116.300048828125,0.09
3588,2013-07-25,2.5,1115.0,0.09
3589,2013-07-26,2.5,1115.4000244140625,0.09
3590,2013-07-29,2.5,1086.9000244140625,0.09
3591,2013-07-30,2.5,1111.4000244140625,0.09
3592,2013-07-31,2.5,1113.300048828125,0.09
3593,2013-08-01,2.5,1122.5,0.08
3594,2013-08-02,2.5,1122.4000244140625,0.08
3595,2013-08-05,2.5,1123.5999755859375,0.08
3596,2013-08-06,2.5,1112.9000244140625,0.08
3597,2013-08-07,2.5,1113.0999755859375,0.08
3598,2013-08-08,2.5,1114.199951171875,0.08
3599,2013-08-09,2.5,1111.5999755859375,0.08
3600,2013-08-12,2.5,1110.5999755859375,0.08
3601,2013-08-13,2.5,1113.199951171875,0.08
3602,2013-08-14,2.5,1117.5999755859375,0.08
3603,2013-08-16,2.5,1117.300048828125,0.08
3604,2013-08-19,2.5,1112.5,0.08
3605,2013-08-20,2.5,1117.5,0.08
3606,2013-08-21,2.5,1119.5,0.08
3607,2013-08-22,2.5,1117.800048828125,0.08
3608,2013-08-23,2.5,1120.0999755859375,0.08
3609,2013-08-26,2.5,1112.800048828125,0.08
3610,2013-08-27,2.5,1111.0,0.08
3611,2013-08-28,2.5,1116.4000244140625,0.08
3612,2013-08-29,2.5,1113.9000244140625,0.08
3613,2013-08-30,2.5,1111.699951171875,0.08
3614,2013-09-02,2.5,1110.0999755859375,0.08
3615,2013-09-03,2.5,1097.5999755859375,0.08
3616,2013-09-04,2.5,1101.4000244140625,0.08
3617,2013-09-05,2.5,1093.199951171875,0.08
3618,2013-09-06,2.5,1096.699951171875,0.08
3619,2013-09-09,2.5,1092.199951171875,0.08
3620,2013-09-10,2.5,1085.699951171875,0.08
3621,2013-09-11,2.5,1085.0999755859375,0.08
3622,2013-09-12,2.5,1085.0,0.08
3623,2013-09-13,2.5,1082.0,0.08
3624,2013-09-16,2.5,1080.300048828125,0.08
3625,2013-09-17,2.5,1080.699951171875,0.08
3626,2013-09-23,2.5,1074.5999755859375,0.08
3627,2013-09-24,2.5,1073.0,0.08
3628,2013-09-25,2.5,1073.5,0.08
3629,2013-09-26,2.5,1075.5999755859375,0.08
3630,2013-09-27,2.5,1074.5999755859375,0.08
3631,2013-09-30,2.5,1075.800048828125,0.08
3632,2013-10-01,2.5,1073.300048828125,0.09
3633,2013-10-02,2.5,1072.5,0.09
3634,2013-10-04,2.5,1070.699951171875,0.09
3635,2013-10-07,2.5,1069.0999755859375,0.09
3636,2013-10-08,2.5,0.0,0.09
3637,2013-10-10,2.5,1074.5999755859375,0.09
3638,2013-10-11,2.5,1070.699951171875,0.09
3639,2013-10-14,2.5,1069.199951171875,0.09
3640,2013-10-15,2.5,1070.199951171875,0.09
3641,2013-10-16,2.5,1063.5,0.09
3642,2013-10-17,2.5,1066.0,0.09
3643,2013-10-18,2.5,1061.699951171875,0.09
3644,2013-10-21,2.5,1040.0999755859375,0.09
3645,2013-10-22,2.5,1061.0,0.09
3646,2013-10-23,2.5,1057.0,0.09
3647,2013-10-24,2.5,1057.0,0.09
3648,2013-10-25,2.5,1062.1500244140625,0.09
3649,2013-10-28,2.5,1061.0999755859375,0.09
3650,2013-10-29,2.5,1060.5,0.09
3651,2013-10-30,2.5,1061.699951171875,0.09
3652,2013-10-31,2.5,1058.199951171875,0.09
3653,2013-11-01,2.5,1060.5,0.08
3654,2013-11-04,2.5,1039.5,0.08
3655,2013-11-05,2.5,1061.5,0.08
3656,2013-11-06,2.5,1060.5,0.08
3657,2013-11-07,2.5,1059.0,0.08
3658,2013-11-08,2.5,1062.4000244140625,0.08
3659,2013-11-11,2.5,1046.9000244140625,0.08
3660,2013-11-12,2.5,1071.4000244140625,0.08
3661,2013-11-13,2.5,1072.4000244140625,0.08
3662,2013-11-14,2.5,1069.5999755859375,0.08
3663,2013-11-15,2.5,1067.5999755859375,0.08
3664,2013-11-18,2.5,1034.699951171875,0.08
3665,2013-11-19,2.5,1054.0,0.08
3666,2013-11-20,2.5,1054.199951171875,0.08
3667,2013-11-21,2.5,1055.9000244140625,0.08
3668,2013-11-22,2.5,1061.0999755859375,0.08
3669,2013-11-25,2.5,1060.699951171875,0.08
3670,2013-11-26,2.5,1059.0,0.08
3671,2013-11-27,2.5,1059.4000244140625,0.08
3672,2013-11-28,2.5,1059.9000244140625,0.08
3673,2013-11-29,2.5,1060.0999755859375,0.08
3674,2013-12-02,2.5,1057.800048828125,0.08
3675,2013-12-03,2.5,1057.300048828125,0.08
3676,2013-12-04,2.5,1060.199951171875,0.08
3677,2013-12-05,2.5,1060.5999755859375,0.08
3678,2013-12-06,2.5,1057.4000244140625,0.08
3679,2013-12-09,2.5,1052.800048828125,0.08
3680,2013-12-10,2.5,1051.699951171875,0.08
3681,2013-12-11,2.5,1051.75,0.08
3682,2013-12-12,2.5,1051.199951171875,0.08
3683,2013-12-13,2.5,1050.300048828125,0.08
3684,2013-12-16,2.5,1052.5999755859375,0.08
3685,2013-12-17,2.5,1051.699951171875,0.08
3686,2013-12-18,2.5,1049.699951171875,0.08
3687,2013-12-19,2.5,1051.199951171875,0.08
3688,2013-12-20,2.5,1058.5999755859375,0.08
3689,2013-12-23,2.5,1063.4000244140625,0.08
3690,2013-12-24,2.5,1059.300048828125,0.08
3691,2013-12-26,2.5,1060.4000244140625,0.08
3692,2013-12-27,2.5,1058.199951171875,0.08
3693,2013-12-30,2.5,1054.0,0.08
3694,2013-12-31,2.5,1054.300048828125,0.08
3695,2014-01-02,2.5,1050.75,0.08
3696,2014-01-03,2.5,1049.5999755859375,0.08
3697,2014-01-06,2.5,1053.800048828125,0.08
3698,2014-01-07,2.5,1065.4000244140625,0.08
3699,2014-01-08,2.5,1068.5,0.08
3700,2014-01-09,2.5,1064.699951171875,0.08
3701,2014-01-10,2.5,1062.0,0.08
3702,2014-01-13,2.5,1060.4000244140625,0.08
3703,2014-01-14,2.5,1058.5,0.08
3704,2014-01-15,2.5,1058.300048828125,0.08
3705,2014-01-16,2.5,1063.0,0.08
3706,2014-01-17,2.5,1062.4000244140625,0.08
3707,2014-01-20,2.5,1041.5999755859375,0.08
3708,2014-01-21,2.5,1062.5,0.08
3709,2014-01-22,2.5,1064.199951171875,0.08
3710,2014-01-23,2.5,1066.5,0.08
3711,2014-01-24,2.5,1072.699951171875,0.08
3712,2014-01-27,2.5,1078.4000244140625,0.08
3713,2014-01-28,2.5,1082.5,0.08
3714,2014-01-29,2.5,1076.9000244140625,0.08
3715,2014-02-03,2.5,1080.199951171875,0.08
3716,2014-02-04,2.5,1083.5999755859375,0.08
3717,2014-02-05,2.5,1083.0,0.08
3718,2014-02-06,2.5,1076.9000244140625,0.08
3719,2014-02-07,2.5,1077.699951171875,0.08
3720,2014-02-10,2.5,1075.300048828125,0.08
3721,2014-02-11,2.5,1071.9000244140625,0.08
3722,2014-02-12,2.5,1069.9000244140625,0.08
3723,2014-02-13,2.5,1061.4000244140625,0.08
3724,2014-02-14,2.5,1065.300048828125,0.08
3725,2014-02-17,2.5,1058.75,0.08
3726,2014-02-18,2.5,1059.4000244140625,0.08
3727,2014-02-19,2.5,1064.4000244140625,0.08
3728,2014-02-20,2.5,1065.300048828125,0.08
3729,2014-02-21,2.5,1071.0,0.08
3730,2014-02-24,2.5,1072.0999755859375,0.08
3731,2014-02-25,2.5,1073.300048828125,0.08
3732,2014-02-26,2.5,1073.0999755859375,0.08
3733,2014-02-27,2.5,1065.0999755859375,0.08
3734,2014-02-28,2.5,1068.699951171875,0.08
3735,2014-03-03,2.5,1067.300048828125,0.08
3736,2014-03-04,2.5,1069.0,0.08
3737,2014-03-05,2.5,1070.0999755859375,0.08
3738,2014-03-06,2.5,1070.199951171875,0.08
3739,2014-03-07,2.5,1063.5999755859375,0.08
3740,2014-03-10,2.5,1064.199951171875,0.08
3741,2014-03-11,2.5,1066.0999755859375,0.08
3742,2014-03-12,2.5,1064.780029296875,0.08
3743,2014-03-13,2.5,1067.030029296875,0.08
3744,2014-03-14,2.5,1067.9000244140625,0.08
3745,2014-03-17,2.5,1071.9300537109375,0.08
3746,2014-03-18,2.5,1066.9000244140625,0.08
3747,2014-03-19,2.5,1068.4000244140625,0.08
3748,2014-03-20,2.5,1069.5999755859375,0.08
3749,2014-03-21,2.5,1076.0,0.08
3750,2014-03-24,2.5,1079.3800048828125,0.08
3751,2014-03-25,2.5,1076.800048828125,0.08
3752,2014-03-26,2.5,1078.300048828125,0.08
3753,2014-03-27,2.5,1076.4300537109375,0.08
3754,2014-03-28,2.5,1068.1800537109375,0.08
3755,2014-03-31,2.5,1066.550048828125,0.08
3756,2014-04-01,2.5,1062.5,0.09
3757,2014-04-02,2.5,1057.5999755859375,0.09
3758,2014-04-03,2.5,1058.43994140625,0.09
3759,2014-04-04,2.5,1056.699951171875,0.09
3760,2014-04-07,2.5,1051.449951171875,0.09
3761,2014-04-08,2.5,1054.3399658203125,0.09
3762,2014-04-09,2.5,1046.030029296875,0.09
3763,2014-04-10,2.5,1035.1099853515625,0.09
3764,2014-04-11,2.5,1038.239990234375,0.09
3765,2014-04-14,2.5,1038.93994140625,0.09
3766,2014-04-15,2.5,1040.9100341796875,0.09
3767,2014-04-16,2.5,1040.199951171875,0.09
3768,2014-04-17,2.5,1036.4300537109375,0.09
3769,2014-04-18,2.5,1039.27001953125,0.09
3770,2014-04-21,2.5,1037.5999755859375,0.09
3771,2014-04-22,2.5,1038.4100341796875,0.09
3772,2014-04-23,2.5,1039.510009765625,0.09
3773,2014-04-24,2.5,1038.5999755859375,0.09
3774,2014-04-25,2.5,1038.699951171875,0.09
3775,2014-04-28,2.5,1039.699951171875,0.09
3776,2014-04-29,2.5,1033.43994140625,0.09
3777,2014-04-30,2.5,1029.43994140625,0.09
3778,2014-05-02,2.5,1030.7099609375,0.09
3779,2014-05-07,2.5,1025.510009765625,0.09
3780,2014-05-08,2.5,1022.9199829101562,0.09
3781,2014-05-09,2.5,1021.9099731445312,0.09
3782,2014-05-12,2.5,1023.0999755859376,0.09
3783,2014-05-13,2.5,1023.22998046875,0.09
3784,2014-05-14,2.5,1022.5999755859376,0.09
3785,2014-05-15,2.5,1027.739990234375,0.09
3786,2014-05-16,2.5,1028.239990234375,0.09
3787,2014-05-19,2.5,999.8300170898438,0.09
3788,2014-05-20,2.5,1021.7000122070312,0.09
3789,2014-05-21,2.5,1024.8599853515625,0.09
3790,2014-05-22,2.5,1025.949951171875,0.09
3791,2014-05-23,2.5,1023.97998046875,0.09
3792,2014-05-26,2.5,1024.72998046875,0.09
3793,2014-05-27,2.5,1024.1300048828125,0.09
3794,2014-05-28,2.5,1024.3800048828125,0.09
3795,2014-05-29,2.5,1020.9000244140624,0.09
3796,2014-05-30,2.5,1018.5399780273438,0.09
3797,2014-06-02,2.5,1020.2000122070312,0.09
3798,2014-06-03,2.5,1023.4000244140624,0.09
3799,2014-06-05,2.5,1025.989990234375,0.09
3800,2014-06-09,2.5,1019.0,0.09
3801,2014-06-10,2.5,1016.7899780273438,0.09
3802,2014-06-11,2.5,1016.1900024414062,0.09
3803,2014-06-12,2.5,1017.5999755859376,0.09
3804,2014-06-13,2.5,1017.3400268554688,0.09
3805,2014-06-16,2.5,1017.2999877929688,0.09
3806,2014-06-17,2.5,1019.5,0.09
3807,2014-06-18,2.5,1023.760009765625,0.09
3808,2014-06-19,2.5,1017.8599853515624,0.09
3809,2014-06-20,2.5,1019.22998046875,0.09
3810,2014-06-23,2.5,1020.5,0.09
3811,2014-06-24,2.5,1018.0900268554688,0.09
3812,2014-06-25,2.5,1018.5499877929688,0.09
3813,2014-06-26,2.5,1018.280029296875,0.09
3814,2014-06-27,2.5,1015.5999755859376,0.09
3815,2014-06-30,2.5,1013.2999877929688,0.09
3816,2014-07-01,2.5,1011.0,0.09
3817,2014-07-02,2.5,1010.530029296875,0.09
3818,2014-07-03,2.5,1008.7999877929688,0.09
3819,2014-07-04,2.5,1008.719970703125,0.09
3820,2014-07-07,2.5,1008.7999877929688,0.09
3821,2014-07-08,2.5,1010.5999755859376,0.09
3822,2014-07-09,2.5,1010.7999877929688,0.09
3823,2014-07-10,2.5,1011.0,0.09
3824,2014-07-11,2.5,1012.2000122070312,0.09
3825,2014-07-14,2.5,1018.5,0.09
3826,2014-07-15,2.5,1018.2000122070312,0.09
3827,2014-07-16,2.5,1025.9000244140625,0.09
3828,2014-07-17,2.5,1031.0999755859375,0.09
3829,2014-07-18,2.5,1028.0,0.09
3830,2014-07-21,2.5,1027.9000244140625,0.09
3831,2014-07-22,2.5,1026.0,0.09
3832,2014-07-23,2.5,1022.5999755859376,0.09
3833,2014-07-24,2.5,1022.9000244140624,0.09
3834,2014-07-25,2.5,1028.4000244140625,0.09
3835,2014-07-28,2.5,1025.0999755859375,0.09
3836,2014-07-29,2.5,1025.6300048828125,0.09
3837,2014-07-30,2.5,1023.7999877929688,0.09
3838,2014-07-31,2.5,1023.5999755859376,0.09
3839,2014-08-01,2.5,1032.3900146484375,0.09
3840,2014-08-04,2.5,1036.699951171875,0.09
3841,2014-08-05,2.5,1032.199951171875,0.09
3842,2014-08-06,2.5,1026.199951171875,0.09
3843,2014-08-07,2.5,1032.739990234375,0.09
3844,2014-08-08,2.5,1037.3599853515625,0.09
3845,2014-08-11,2.5,1036.0,0.09
3846,2014-08-12,2.5,1030.0,0.09
3847,2014-08-13,2.5,1026.199951171875,0.09
3848,2014-08-14,2.25,1029.0999755859375,0.09
3849,2014-08-18,2.25,1020.7000122070312,0.09
3850,2014-08-19,2.25,1016.7899780273438,0.09
3851,2014-08-20,2.25,1016.7999877929688,0.09
3852,2014-08-21,2.25,1021.7000122070312,0.09
3853,2014-08-22,2.25,1022.7000122070312,0.09
3854,2014-08-25,2.25,1020.0999755859376,0.09
3855,2014-08-26,2.25,1019.0,0.09
3856,2014-08-27,2.25,1015.7000122070312,0.09
3857,2014-08-28,2.25,1013.2000122070312,0.09
3858,2014-08-29,2.25,1014.2000122070312,0.09
3859,2014-09-01,2.25,1013.5999755859376,0.09
3860,2014-09-02,2.25,1011.7999877929688,0.09
3861,2014-09-03,2.25,1017.5,0.09
3862,2014-09-04,2.25,1019.0999755859376,0.09
3863,2014-09-05,2.25,1017.9000244140624,0.09
3864,2014-09-11,2.25,1033.5,0.09
3865,2014-09-12,2.25,1035.0,0.09
3866,2014-09-15,2.25,1009.0999755859376,0.09
3867,2014-09-16,2.25,1037.4000244140625,0.09
3868,2014-09-17,2.25,1034.9000244140625,0.09
3869,2014-09-18,2.25,1033.5999755859375,0.09
3870,2014-09-19,2.25,1042.5999755859375,0.09
3871,2014-09-22,2.25,1022.7999877929688,0.09
3872,2014-09-23,2.25,1039.800048828125,0.09
3873,2014-09-24,2.25,1038.800048828125,0.09
3874,2014-09-25,2.25,1038.699951171875,0.09
3875,2014-09-26,2.25,1042.5999755859375,0.09
3876,2014-09-29,2.25,1026.0,0.09
3877,2014-09-30,2.25,1052.199951171875,0.09
3878,2014-10-01,2.25,1053.9000244140625,0.09
3879,2014-10-02,2.25,1061.800048828125,0.09
3880,2014-10-06,2.25,1060.0999755859375,0.09
3881,2014-10-07,2.25,1067.9000244140625,0.09
3882,2014-10-08,2.25,1068.699951171875,0.09
3883,2014-10-10,2.25,1062.5,0.09
3884,2014-10-13,2.25,1051.9000244140625,0.09
3885,2014-10-14,2.25,1065.5,0.09
3886,2014-10-15,2.0,1064.199951171875,0.09
3887,2014-10-16,2.0,1059.699951171875,0.09
3888,2014-10-17,2.0,1060.0,0.09
3889,2014-10-20,2.0,1063.0,0.09
3890,2014-10-21,2.0,1054.9000244140625,0.09
3891,2014-10-22,2.0,1054.0999755859375,0.09
3892,2014-10-23,2.0,1052.199951171875,0.09
3893,2014-10-24,2.0,1058.4000244140625,0.09
3894,2014-10-27,2.0,1055.5999755859375,0.09
3895,2014-10-28,2.0,1049.510009765625,0.09
3896,2014-10-29,2.0,1045.56005859375,0.09
3897,2014-10-30,2.0,1053.0999755859375,0.09
3898,2014-10-31,2.0,1053.800048828125,0.09
3899,2014-11-03,2.0,1051.199951171875,0.09
